tweet_id	user_id	Drug Mention(0 -> No 1->Yes)
518514253125648384	605200816	0
518538046443384832	372483914	1
518792220519190528	34961092	0
518852259065909250	229902921	1
518859807659671552	33614165	1
518871617506910208	542363670	1
518917217166307328	2555797405	1
519069893564837888	297602920	0
519137695356821504	563312650	0
519204387236085761	137372432	0
519326200763011073	2348902394	1
519339533863616512	2733858256	1
519589355149488130	137372432	0
519603543028678656	1355897600	1
519674294331113473	2591498010	0
519703569599971328	23774705	0
519837903082782720	276609990	1
519915757518749696	457059585	1
519915762526736384	105145928	0
520003145930661888	21825912	0
520262249962016768	1547299010	0
520268782586318848	503701722	0
520288023742005248	31343106	1
520724069877293056	1279345063	0
520777789876998144	21006198	0
520783969319931905	96397912	0
520787185961037824	232773383	1
520967014954053632	2204742954	0
521423185535700992	2186688721	1
521502634038288384	354631368	0
521665716815425537	731119693	0
521831512715825154	516916181	1
521850733810155521	472597506	0
522098083492925440	40189311	0
522136020893335552	303929000	0
522159171320299521	1931301277	0
522256356426805248	389208718	0
522379099202129920	137372432	0
522531934489288705	22884668	1
522585816590479360	161548269	1
522651356075532288	30185829	1
523164164051968000	2546470777	1
523216566708875266	260191312	1
523736557132713984	2510581571	1
523813418755960834	56367933	0
524037479104786432	1141139791	0
524197813585207297	75388066	1
524259369731780608	2400926968	1
524661741943533568	558629478	0
524779470226341888	865008084	1
524780159904149504	412856243	1
524805369877770240	340432800	0
524815755682930688	326918078	1
524886641144774657	84282093	1
524967911535149056	235325239	1
525170384635985921	252865785	1
525355317161627648	426060206	1
525367490915102721	56066347	0
525379650969952257	1360159232	0
525420806957178880	233273561	0
525457134826586112	305395460	1
525509392612204544	550816197	1
525537678956449792	115586972	0
525716480416301056	1677637628	0
526386424115765248	2614484939	0
526450031264796672	504024232	0
526451072706293761	72989952	0
526480082110808065	335728114	0
526551117266952193	2866340432	1
526795600671821824	148389498	0
527050340449808387	443462638	0
527141730777198593	22924909	0
527228170211049472	457014404	0
527359145897631744	40647238	1
527484089096765441	31189819	0
527592877162250240	438555906	0
527719655545503744	98958127	1
527785782887849985	234209011	0
527806083726073856	242538497	0
527952250803863552	387822626	1
528587769355198464	373289253	0
528914757751828482	305408880	0
528938355384676352	42333370	1
529113672199979008	163888230	0
529423710055198721	338812368	1
529515834570321920	24837741	0
529590583157739520	1415419621	0
529700216220700673	466748492	0
529705852958433280	1905705391	1
529788642915405824	6448272	0
529870201094168576	1360431938	0
529958076569632768	271371023	0
530388300331106304	219493071	1
530519455244517376	101149157	1
530544799636418560	404470960	1
530737099503591425	740729000	0
531177691505262593	54076358	1
531257860031016960	506118523	1
531322130906886144	30782052	1
531507269562011648	123688272	0
531601218380918786	572978876	1
531620111174877184	563893928	1
531638147353149440	70716635	0
531881641078435842	319455530	0
531887273118539776	17417514	1
531943538175799297	30782052	1
531997619804209152	260538026	1
532045749052141569	2669660330	1
532296781829128192	2644417729	0
532301912037916674	1928777480	0
532341656209866752	31357103	0
532528991400230912	147847376	1
532609101826891778	20374752	1
532622455198986240	457059585	0
532670898013474818	581228492	1
532762200893829120	379811998	1
532927417523138560	16969561	1
533071507119808512	15433144	0
533169573332545537	1458433976	0
533280145143263233	88280177	0
533336175793422336	566509362	1
533398778787934208	401353655	1
534078895864434688	33497088	0
534134933909172224	188084807	0
534166843519684608	630599629	1
534278929897369600	378160440	0
534330822363721728	40459727	0
534360146080980992	2608831344	0
534410894047195136	15433144	1
534426280192913409	69176212	1
534702319397765120	589596781	1
534800097021026304	2540680682	0
534833447685328896	2210821572	0
534876420032311297	335381463	0
534933525058048000	2169287574	1
535139687518965761	242548724	1
535241547105964032	473426576	0
535258854297468928	240438053	1
535471828232581120	132260622	1
535536959553159168	2172425516	0
535639667870539776	269406949	1
535809719714467840	14207208	1
535824656578924545	365627547	1
535848691341742083	516842460	0
535897510465011712	18268854	1
535993453230837760	1492440090	0
536132602675986433	55560749	1
536222756590084096	559841490	0
536388339264684032	208753384	1
536557638302326784	216441877	1
536587413200859138	94127143	0
536587423124553729	94127143	0
537038677520941056	146241875	1
537065382654517248	362592993	1
537532154348318720	572978876	1
537828169647001600	115425070	0
538193316848750594	19850459	1
538225736973574144	17571404	0
538319874028630016	7639562	0
538419210448551936	1048817844	0
538771742307516418	1662684504	0
539090980079951872	1467792008	1
539204986664927233	354225584	1
539219030620798977	20749502	0
539312808257925120	287416804	1
539457837341364224	615774686	0
539589340465082368	370332635	1
539591428461318144	451684898	1
539665215949123585	2849796926	1
539812082066399232	308706388	1
539866004835553280	350126455	1
539954454356041728	870808320	0
540023442729623552	2333881903	1
540033911003176961	262527607	1
540160818340700160	51972459	0
540186695279607809	2801880755	0
540503305315946496	635606019	1
540592883279990784	337976958	1
540720614433386498	520443694	1
540753802924924928	53289152	1
540775967250468864	2792692282	0
540830621027692544	2754101844	0
540891157317033985	41243867	1
540919495313723393	24895193	0
540991740929638401	252865785	1
541288633970335744	68209305	1
541319310871105536	254715692	0
541514814946680832	751579556	0
541727051011874816	2674608521	1
541774689140768768	56421205	0
541791471486005250	480906354	0
542055088307847168	255572652	0
542189534013054976	600701797	1
542219390696304640	134528794	0
542373224160321536	366303641	1
542423701170294784	88035186	0
542434804243767296	1599646860	0
542451130098147329	37090701	0
542563610879610880	383310847	1
542649082255511552	1310311514	1
542701063376498689	273738220	0
542861237454118912	868899643	1
542884692333457408	439365780	1
542897431026073600	21814417	0
542952061646929920	469872046	1
543754778283900929	22319345	0
544037116729393152	1369642908	0
544244873432670208	2716306877	0
544346531323576320	423099750	0
544583673971212288	198084102	0
544644574011215873	477273534	1
544752431520038912	930341570	0
545251896144199681	319281711	1
545286334361784320	10408632	0
545302441114476544	945050725	1
545347485716480001	241908130	0
545372118117273600	103301172	0
545444322901250048	295168304	1
545849119156088833	104431547	0
546004921670434816	25980391	1
546548531121487873	1473630997	1
546554325070118913	588046407	0
547111121854156800	49774300	0
547157863693819905	437547551	0
547314710115127298	2555776387	1
547587896640024576	253311992	1
547615970077184000	1057998511	1
547911973623844864	2523406028	1
547970330007183360	83036429	0
548020338424963072	354192529	1
548533818634694656	321319407	1
548640811370708992	599838396	1
549034679651663872	2180724840	0
549087088096731136	311625847	0
549433090486304768	437006937	0
549642263752880129	195239890	0
550021035639070721	455401651	1
550418925520183297	583392052	0
550426623527624705	24050241	1
550440659346538496	412673638	1
550694755982929921	178600737	0
550797551436570624	382636280	0
550825410901319681	372045764	1
550901294098288640	61638690	0
551180321732177920	73738995	0
551197659097464833	60401201	1
551278280708751361	2953037920	1
551522229633421313	210449396	0
551661357091659777	2348902394	1
551861799503810561	91641786	1
552075874317520896	128167664	0
552097325834047489	1402932330	0
552162950010929152	18088769	1
552225886230302722	379139062	1
552628436817043456	1155205356	1
552891797903392769	468377290	1
552945778336235521	594795857	0
553042021808500736	2545176164	1
553057531682390016	788142877	0
553199156563423232	2467477614	0
553219947564785667	25962000	0
553284122966503424	236621778	1
553439419651604481	2907129473	0
553520856862040064	2540139354	0
553621972953739264	783465907	1
553679383064772609	2951605275	0
553710740843294720	1585746962	0
553802747418791936	107635021	0
554050455840768002	37311504	0
554496884031516672	1115658390	1
554672558285811712	1134651984	0
554830135333900289	862394868	1
554861893337509888	1887381900	1
554904161834520576	2953037920	0
554981384499232768	1656285176	1
555096290254934017	407461212	0
555158955656097793	283304409	0
555193127892312067	2823138927	0
555201368806653954	470300463	1
555359162436427776	1661320830	1
555414729531748352	2543209495	1
555496416874078208	728638105	1
555561621729579008	23346747	1
555589481718628352	184309602	0
555601156245057536	870631555	0
555742405056397313	78672371	1
556160237032325121	24396850	0
556174115653300226	55281142	0
556190605077139456	326559835	0
556651938570575872	53288051	1
556917569375195137	85929253	1
556938126480797697	22553232	0
556970117834477568	29990841	0
556981262569992193	1875815990	1
556999699375591425	600497195	0
557030040706498560	36158869	1
557232945199468545	311625847	0
557239514666893312	196661114	1
557323210883362816	489634987	0
557391521147006976	727277984	1
557588644845060098	190102708	1
558020723453595648	1413931896	0
558079249312403459	263307402	1
558380479150567424	189984372	0
558397017870073857	312903357	1
558414920224882688	2374676648	0
558416718075555840	2157826475	1
558416961995288576	542066685	1
558721317005189120	35939208	0
558726121173565441	1613171418	1
558728938667905024	835487612	0
558863823961325568	1965801296	0
559090919233048576	2774070095	1
559181620817965056	2426974685	0
559354496963600385	224393634	1
559427270864285697	380575345	0
559561897347776514	63205043	0
559569000489684992	111806409	0
559786297737625603	415133132	1
559792040633176065	53395163	0
559952525596438528	52517485	1
559986932076544001	415006300	0
560327020929097729	168383156	0
560468287935352832	576447396	0
560592710990458880	543858338	1
560629078932193281	397642401	1
560655237204025344	2949387818	0
560857268300701696	236073850	1
561048389756792832	304596344	1
561222486411341824	27698848	1
561290588645904384	23930071	1
561958432878895105	204481760	0
561970930038362112	160384415	1
562138052072452096	1250745530	0
562230537067429888	879727044	1
562310638199123968	180357797	0
562552613930295296	1919410842	0
562667721037733888	369831582	0
563036199766740992	303929000	0
563036389022134272	1247949216	1
563048937079443457	418861331	1
563131027724312576	563651573	1
563185861639299073	53249484	1
563375891007688704	803215160	0
563478082502524928	73773485	0
563526825021046784	177384546	0
563541483932774401	202392286	0
563563747076091906	181759628	1
563578752681013248	338466411	0
563826646218997760	37893854	0
563854822626304000	1109100078	0
563967688582504448	207696772	1
564016538764603394	448200076	0
564067957219663873	88111476	1
564258545047056384	546891737	0
564575480620126208	131058442	0
564638691885215744	183464625	0
565022634367143936	207696772	1
565182260945510401	450218654	1
565284601342746624	67483881	1
565424232734420992	16515620	1
565424860860792832	458121895	1
565535134787846146	63568001	0
565549735298473985	622996104	1
565963541044158464	164722153	1
566243662808756224	943448233	0
566789529416130561	2496315697	1
567033869871104000	2731068309	0
567079584764796928	72039680	0
567391336845021185	1574016721	0
567452900394532866	454557459	1
567484903286386689	1102076234	0
567516288193667072	467463601	1
567554313354899459	390618790	1
567572612994187265	2222808961	1
567803836745703424	22990588	1
567819037955342336	239883464	0
567908830081863680	90938281	0
567916504680890368	215829268	1
567920042383265793	6424022	1
567921265975123968	2834692367	1
568046433124757504	323413753	1
568105466355707905	135619334	1
568248288287301632	287326849	1
568249370765881344	276321910	0
568270419246981120	2176911721	1
568387192739012610	342396353	0
568410358626566144	56367933	0
568469334659600384	534736312	0
568491494484652032	170470231	1
568511786808262656	2513123396	0
568512591670026240	2327934372	0
568550354612326400	1573488061	1
568595649085767681	51610016	0
568770813761073152	66726977	0
568825029938573312	2546470777	0
568874192176750592	271692483	0
568876046386204672	230627719	0
568882100448968705	34404576	1
568931574667984897	1413660811	0
569038592170856450	27718926	1
569284147799326720	99061555	0
569305895559139329	421577802	0
569327429124100096	73309751	0
569464533791707136	2341739755	1
569559509171109889	289595388	0
569868318095638528	616645615	0
569869930117632000	60408425	1
569944281085022209	56367933	0
569958617220128769	2395201770	0
570064103571648512	2902248359	0
570089090009268224	956809537	1
570253339658747905	380052872	0
570295055866597379	846295200	0
570335193879281664	142382474	1
570385834282594304	202392286	1
570450441860833280	129925904	1
570574908654137344	128060874	0
570729063800836097	548109630	1
570850672750383104	604762537	1
571120305424322560	17175780	1
571323782293536768	2451206543	0
571367922506924032	14176862	0
571395360935026688	252325518	1
571475989307502592	2975633573	1
571590462353637376	632941295	1
571608609747959808	1895740260	1
571694964486373376	1418761495	1
571702167939244035	129968217	1
571901775378190336	33356012	1
572078812218953730	82442581	0
572115659301253121	2341739755	1
572118190563729409	15074654	1
572188164934139904	20059683	1
572277714561966080	2341726142	1
572328463945867264	2341737913	1
572387757957509120	1723248074	1
572402306257301506	299750930	1
572406903541784576	30241452	0
572422068081324033	187937865	1
572613795782238208	537892341	1
572640270648524800	339156388	0
572884520548093955	543960453	1
572981952841691136	2341586043	1
573108500143988738	244356370	1
573213423187701762	16458901	0
573214773053145090	2459920561	1
573341186133377024	497407710	1
573368100445405184	281113323	1
573587303387525120	134528794	0
573606149473320960	618401772	0
573662093552975872	616561168	1
573785843027984384	268621170	0
573903982235680769	288941649	0
574070604518834176	62254872	1
574498522780798977	1972743354	0
574625782527557632	1021018303	1
574887468849238016	881147725	1
574936260109733890	2233986797	0
575306617169842177	434948997	0
575331338326274049	255951110	1
575345779516166144	21122632	1
575428228237639681	33967201	0
575428291408097281	2341739755	1
575487039946162176	917517642	0
575507239617892352	70230008	1
575753210897428480	318714922	0
575778436792242176	2823138927	1
576017904841326593	2397851852	0
576209568151183360	262945867	0
576224719252275200	158069554	1
576253941182173185	46814027	0
576255709874151424	2341739755	1
576348210517708800	1518625909	0
576396194370437120	1236271735	1
576432621011488768	2596778552	0
576474652144435201	2341739755	1
576620631384526848	124608141	1
576662763411472384	2288335783	1
576665320615591936	377552277	0
576779173735215106	768514154	1
576956496094834688	2161633140	1
577139620191870978	1173845059	1
577481220788916225	410063593	1
577552709726810112	97041877	0
577669563728273408	1399995690	1
577727703723352064	81154975	1
578020008812511232	40806013	1
578091824935387137	282295410	0
578222408454172672	6813382	1
578233956648222720	72323532	0
578253913310306304	2540680682	1
578266412122161152	2365583947	0
578429062755975169	1097594030	0
578671083672465408	276339555	0
578731043592626176	2397851852	0
579062772572528640	493120010	1
579126432615440384	141625837	1
579391150496227328	1546055407	0
579538541119606784	231222210	1
579887338974679040	112040022	0
580187521671434240	24397937	0
580354254025555968	620221034	1
580423217090859009	3081673405	1
580463142918062082	452668998	1
580488969739173890	38732983	1
580501408602054657	311831081	1
580511352013328385	2341968354	0
580673899752484864	2252140491	0
580767554349764608	360359104	1
580784626500644864	1559262271	0
580824740756996096	713177966	1
580855040371359744	738425642	0
580860569319804929	314904929	0
580928161350828032	753806714	1
581005444090466304	497066081	0
581080441098207233	194242752	0
581184182673641473	3091584322	1
581237212844408832	936074491	0
581309465959354368	160399674	1
581463464188649472	332243916	1
581474212864344065	268076203	0
581509251979485185	3091636324	1
581518452797489152	375271876	0
581617109312077825	327136960	1
581695473729294336	3091486245	1
581775497060847616	3091487283	1
581858601788157953	3091523843	1
581906080214708224	3091527953	1
582045004715069441	25185195	1
582060510742380545	187753755	1
582262987165159424	189617290	0
582310871902343168	989535157	0
582332305156358144	338279590	0
582407649834065922	1596584132	0
582600007209058305	1945659108	0
582623077965697024	3091553691	1
582651181652131840	24590816	1
582700156480520192	3091584322	1
582713228490186752	9345172	1
582734350531346432	3091638112	1
582797748740759552	3091553691	1
583110072273907712	2466156643	1
583310881225777152	452394741	1
583407214771232769	244996697	1
583450794638188544	1321321356	1
583682598481833984	261881400	1
583693842370666497	537639654	1
583725943421829120	518910371	0
583803344210284544	3091527953	1
583839834378260480	2497216891	1
583868802611417088	3091527953	1
583969716089315328	881147725	1
584370430733082624	138338820	0
584396741576916992	3091636324	1
584402678475808768	36103513	1
584413595888324608	78672371	0
584584196024213505	2966814170	0
584585310144593920	2966814170	0
584737133983879168	44137048	0
585119333833187328	2341726142	1
585440363931766784	180630064	1
585568792731869184	26316751	0
585660224629006337	2972711003	1
585701494722289664	2379804691	1
585705860724305921	3091527953	1
585708408600449024	3091584322	1
585756966695391232	38231491	0
585879518302310400	198632825	0
585916778523529216	1329679375	1
585986782505799680	1027728564	0
586130190264311810	3091636054	1
586315887201878017	3091636054	1
586377011590905857	394394900	1
586510798664691712	2584765242	0
586615231926775809	835038944	1
586704935955333120	381598371	1
586708473854963712	3091577248	1
586741247248740354	629790404	1
587245827980050432	1022042732	0
587357770069966849	3091636054	1
587402628809826304	2341739755	1
587404591261683714	3091577584	1
587483539068874752	370483064	0
587606516926177281	12254152	1
587621252535287808	2380714520	1
587668479647600640	3164780993	0
587670690742063104	349126215	1
587693941442482176	3091553691	1
587722018667175936	835038944	1
587757261654753280	811432982	1
587759811984490497	2972711003	0
587810317868130304	529321436	1
587850657777975296	3081902251	0
587915231734562816	388607058	1
587942407225921536	529321436	1
587970248508366848	3091638112	1
588044658011414531	2341726142	1
588073327476011010	2341749590	1
588088615902785536	1418549136	1
588111809405673472	418432063	1
588115107051413504	2341749590	1
588269779212967936	3091638112	1
588727314550226944	561055834	0
588911652860518400	232905246	1
588920414568452096	351349490	0
589407995307499520	2760862226	1
589483639513096192	58521501	1
589511270220623872	2341737913	1
589607008174768129	3091638112	1
589837168903847937	1615995570	0
589905014069559296	723823405	0
589930061354168321	48280574	1
589950207464443905	758275056	1
590012018234511361	336014882	0
590080651287785472	3091636054	1
590111663514329088	2543209495	1
590135484233469952	3091553691	1
590282489496739840	3091636324	1
590326980614098945	818667890	0
590341891838779392	2678139911	0
590388180072976385	3091636324	1
590461619550949376	3091636054	1
590601946882531330	549477414	1
590609666746544129	3091486245	1
590625088225021953	1159630831	0
590652566922514434	325681476	0
590662505724272640	3091636324	1
590673610135756802	238004622	1
590674055625318402	83070254	0
590705017864200192	2478631880	0
590961406813540353	3091523843	1
591007513870467072	2478631880	0
591536213653331968	3091636054	1
591541738369589248	3091523843	1
591589480634703873	2341749590	1
591662576431452160	3091636054	1
591662752701161472	703603478	0
591676965775486977	244328395	0
591699766993641473	3091527953	1
591780924011884544	98243633	0
591811414890651648	73798986	0
592023504431775744	408040514	1
592165250759200768	598987374	1
592177390761091072	713732056	1
592190667406770177	41879822	0
592205513389056000	455471496	1
592272611629002752	3091486245	1
592310336394518528	3091636324	1
592478027776446464	392890731	1
592523069849231360	132596194	0
592609040221405185	60483931	1
592609804041981952	3091553691	1
592767813707812864	3091636054	1
592891707882131458	835038944	1
592894148002324481	3091486245	1
593102712746672130	270695443	1
593223609746722817	1942692733	0
593412524499865600	400957584	1
593677827876225025	128921277	0
593785465133735937	196009106	1
593948087736897536	80681847	0
593949713470218240	1109426780	0
594003808029519872	167237211	1
594111459220725760	529321436	1
594145327676051456	6504042	0
594176098679726080	1872589668	1
594243941542789124	29119295	0
594328204950700032	1959437952	0
594650303200239616	23178004	0
595231045349462016	1322381929	1
595243928061931520	2886144677	0
595307719659286529	2955451828	0
595340511180894210	1906767144	0
595565186163027969	2154816065	0
595605999219769346	414073002	1
595613950227718145	16357536	0
595688690967572480	151588836	0
595692308210839552	264769775	1
595727605871091712	46476886	0
595793456385138691	55800538	1
595803039304388608	834161178	1
595900153480892416	529321436	1
595927735480000512	2575147422	1
596143025480462336	317933927	1
596425254207094785	276196624	0
596514461718081536	62450767	1
596917343415996417	1434634880	0
597138412186009601	469854732	0
597152824263188480	15592650	0
597936014863290368	2451814116	0
597999172982349824	449561292	1
598221662258122752	341711047	0
598264304505348096	2339606615	1
598280384883924992	529321436	1
598503642719592448	172575078	0
598523129850437634	2936079333	1
598546555315032064	224426033	0
598631420748288000	1081048770	0
598686178070540289	162599034	1
598807210303594496	218464606	1
598811167528722432	529321436	1
598830067893071872	61931792	0
599015242149036033	1009175197	0
599028338254974976	319604462	0
599099683244482560	602309094	1
599404181816934400	584549334	1
599514967797280768	149841900	0
599595197400383489	1426782438	1
599952329849380866	2383971702	1
600054256171900928	2500191038	0
600402131372417024	20867890	0
600461734189621248	47382163	1
600534001200140288	30571696	1
600666127912468480	97041877	0
600875850699907072	551526947	1
601140466214637568	366377752	0
601227418255273984	132206313	1
601364934186807296	32200749	0
601381758798561280	366934471	1
601457196270944257	302407449	0
601587147154395136	255090529	0
601638893893656576	316939338	1
601653854267174912	3041250210	0
601757157311152128	634707611	1
602161396848066560	529321436	1
602162163596197888	385176258	1
602493688275718144	22143401	0
602505237119635456	155191982	1
602630307385249792	2767331108	1
602911169943306240	259694278	0
602924912953565185	24022800	0
603306745105162242	6606402	1
603336761050169344	140857278	0
603368095172853760	45075601	0
603432204216180736	469907995	1
603619851010203648	3175773086	1
603677345690480641	81721233	0
603858074990948353	367537280	0
603978749680451584	45714558	0
604039367708033024	782320202	1
604177791282585600	846747572	0
604300159787261952	619748164	1
604328142619074560	36069011	1
604547751448178688	2222808961	0
604696545741533184	112290825	1
604794389987213312	323587331	0
604940799852314624	1310311514	0
604957432847183872	409372511	1
605205540491395072	251983530	0
605226891298013184	210037627	1
605607700182003712	529321436	1
605713195458633728	335012954	0
605724525196668928	18866797	0
605941653359071233	37728023	1
605959306836590592	417468906	0
606522823348264960	265527458	1
606648901337280513	1978700504	0
606887459566157825	529321436	1
606933854901927936	56367933	0
607362065334796289	380242705	1
607432119623614464	831144180	1
607602634564845568	98817513	1
607723798423597057	20234090	1
607745667390267392	2625090131	1
607750935583027200	266386996	1
607834970917322752	229165476	0
607876425312563200	106053694	0
607955005698498561	16444606	0
608123867568087040	225998820	1
608260468390653953	20006667	0
608310136701128704	316818634	1
608339151461748736	305022602	1
608427854624342016	601543056	0
608642115317473280	217172834	1
608643622544748545	335053662	0
608814987130322945	35571940	1
609054154238103555	323268598	1
609058263808655360	19729103	0
609205140084494336	21836822	0
609211501879013376	2484377544	0
609301093974155264	1455270588	1
609459089698091009	166611036	0
609499471525859328	977493631	0
609787511804592128	3315982835	0
609843955971153920	2732197821	0
610081893544013825	43319004	1
610653808218243072	232069944	0
611007353425543169	328791498	0
611426379142311937	26050957	1
611524356188020736	259694278	1
611534489240473601	50638580	0
611544786181455872	722294852	0
611551013317685248	2352310554	1
611681300794212352	581357921	0
611747081959518208	463396081	0
612013463901057024	2380714520	1
612082092369932288	30532062	0
612326388545286145	18119538	1
613362060076802048	297106603	1
613365487842533377	558629478	0
613442630018428928	2272659072	0
613474607492939776	2540680682	1
613741505887498240	463375742	0
613865951323406336	29780141	0
613887446279958528	442867042	0
614047503374286848	1966191788	1
614201948317745152	16893282	1
614287660904001536	128345068	0
614561596308717568	1396635049	0
614906240993464321	14410378	0
615335104446132225	584079629	0
615593637523660800	178542040	1
615707204251963392	412585333	1
615855200893583360	233417615	1
615921431298355200	371383923	0
616038057997901825	259694278	1
616150554910195712	332013495	0
616398923763163136	1127006551	0
616447780979015680	3010157525	0
616452062730145796	1070462030	0
616602272944885760	2933855246	0
616798569148882944	17228190	1
616829800955691008	23365066	1
616894679821471744	377725710	1
617190629932711936	134502881	1
617362910856265728	1340942790	0
617589456296488960	78672371	1
617770051505098753	305343954	1
617808019439656960	14207208	0
618073626408026112	342830210	0
618216221880795136	1050518755	0
618255179557662720	287891818	0
618323105501462528	41495645	1
618455230989082624	529321436	1
619243893117227008	755360316	1
619275075691241472	405632312	1
619670005106372608	1146482054	1
619812602714173441	1038777860	1
620274205305606144	379767183	1
620312551818137600	1645112642	0
620353063228850176	1281560018	1
620365165607919616	579182222	0
620626652557512704	54280060	0
620715791672049668	1507602722	0
620790762087825408	333461108	1
620817582527021056	177672251	0
620817616165277696	121897075	0
621002156158660608	96694723	0
621121373084237824	449439574	0
621329086720425985	14048475	0
621575118985273344	335079963	0
621695103220867072	219493071	1
621721187538890752	305022602	1
621803141017792512	44001815	1
621998300024049664	524500901	0
622107792657100801	1414168412	0
622112743957622784	263394776	1
622221503661125633	389543098	1
622265842881839105	2445425228	1
622290577296486400	24555620	1
622517785646759936	44797053	1
622526426747641856	21026344	0
622787129635119104	65370913	0
622933344439914496	138655031	0
622967364078841856	811028130	0
622998632682360833	16052001	0
623034870973894656	2630354061	0
623232383030919168	315943671	1
623453115191283712	114871422	1
623695515318898690	123987026	1
623818933100015616	293175772	0
623862481753112576	418688352	1
623913879970557952	1421723988	1
624242764197273600	2717105944	0
624297728479227906	3214537748	1
624319676852482050	733714200	0
624726849046859777	40029002	1
624938197714399232	19388453	1
624994042401570816	905036629	1
625402214165561344	65947074	1
625607293179179008	379827883	0
625665504586399744	2492263998	0
625818946600448000	348701460	1
625873187230715904	89800921	0
625899562805391360	47876080	1
626065932226445312	37728023	1
626155872109101056	1246386410	1
626187765810634753	1576834015	0
626415048416739328	49175835	0
626748298267914240	3177403063	0
626817079371558912	247051317	0
627141674288971777	95640862	0
627250914689216512	1414110331	0
627337225907208192	860569668	0
628001432147464192	785888846	1
628095024329134080	549072219	1
628160602540797952	381122471	1
628325145564868608	54965240	0
628341660590714880	2294504445	1
628425076535336960	15865710	0
628606556892987392	236068792	1
628650879701250049	85412419	1
628659895403999232	78116263	1
628779977652207617	67018221	0
628880678562713600	1387304052	0
628926629985787904	443129983	1
628985142305013760	19821634	1
629041650241638404	66202302	1
629047097023692800	31290134	0
629395209407758337	130378207	0
629428227749060608	386187562	1
629444264586539009	287425532	1
629462189913473024	38067373	1
629483690373042176	429975527	0
629540063362351104	2543209495	1
629743338019663872	792630031	1
629831546388647937	37453130	1
630049748297379841	23889727	1
630059541858627584	245283165	1
630082291939852288	2955791073	0
630263808376836096	3213374891	0
630443554381406209	1968436772	1
630664721012781056	476295083	1
630770667114373120	1038777860	1
630805365534273536	1337557142	1
631147287905873920	17450672	1
631309146143326209	24397937	1
631370890463150081	78672371	0
631466714849521664	252100178	0
631480895480971264	272364561	0
631484153779875840	355124583	0
631590440815435781	576315561	0
631642660416167936	94915759	1
631646586670575617	2229353671	1
631660895404294144	340770261	1
631832515251048448	174010160	1
631850896159191040	273175156	0
631869409590579200	261862435	0
632135134796382208	27011239	0
632552635636314112	2616622760	0
632670704677294080	625669074	0
632772525068410880	1132780508	1
632887245502963712	711841752	0
632996323541712896	481520047	1
633320271001333761	21721539	0
633562362537119744	261350174	0
633600647724568576	828902286	0
633656304817541120	225102498	0
633699974698663941	2213115138	0
633853918557048832	2204013895	1
633888379676008448	390915772	0
633985379373289472	1511239640	0
634052680533569541	1354967364	0
634273997094412288	81238835	1
634407192247070720	1862403290	0
634712324192923648	2809585273	1
634746272361132032	603206987	1
634781743187394560	7516932	0
635043287028625408	87794607	0
635198947326341120	25726490	1
635221886239051777	910743072	0
635410795569020928	2312246072	1
635489994996518912	25014414	1
635652079953006592	25726490	1
635691492305190912	1167381067	1
635707652144676864	2822158280	0
635740506308284416	872002578	0
635800812103553024	160777912	0
635833710655483904	25726490	1
635998033755406336	72989952	0
636003496232271873	2351200777	0
636003795114176512	471564483	0
636027564620840960	113530266	1
636280716351901697	493543002	0
636327174534922240	37728023	1
636359624426434560	2784571190	0
636630680202543104	68333461	0
636648887634145280	1284786614	1
636666683000619008	350142922	1
636716973439741953	276196624	0
636970420411830272	755893620	0
637000451343314944	456859511	1
637014458473312256	34369185	0
637040018729639941	209171548	0
637055989921923072	176060018	0
637116214855245824	17764146	1
637322983644618752	17299310	0
638041866005430273	268446346	1
638191503983161344	2826914344	1
638233999299768320	25726490	1
638324488980049920	246152954	1
638343418276614144	219493071	0
638396186379055104	21877153	0
638435713579655168	574316215	0
638477646960152577	268446346	1
638650687513989120	41704604	1
638685900046667776	382421729	1
638920080919625728	215036282	0
639065204291059713	18476658	0
639173533285937152	95233382	1
639270270889385984	33258700	1
639492680846843904	38283502	1
639518868680130560	487827832	0
639580414114406401	419693966	0
639662417165819904	15743775	1
640145829500715008	424097944	1
640175541438431232	200218463	0
640209538478665732	427098058	0
640315305521246208	3315328317	0
640324831985078272	1764997370	1
640365331811205120	26316751	0
640576970464579584	89735137	0
640682266482638848	704070938	0
640791213075881984	27184103	0
641350098027311105	339038290	0
641354781781430272	1703203981	0
641441629480591361	766905506	0
641453604964929536	56531931	0
641472246947672064	246047164	0
641714724384714752	29511885	0
641754927111516160	354438760	1
641955875930918916	37028121	0
642008053613654016	284102905	0
642175091028152321	25726490	1
642350006385537025	1113080508	1
642378339244732416	113883233	0
642518540440981504	600497195	1
642644192011907072	330383580	0
642923596709408768	22273667	1
643054478837592064	48410943	0
643285758137139200	228996598	1
643413356515336192	2677848848	0
643579777480196101	858856194	0
643581242588405762	2744493868	0
643601834196795392	3409198998	0
643639446798073857	395715451	0
643642765318819840	546140578	1
643918313819611136	247051317	1
644172572070842368	431083637	1
644209821433114624	30532062	0
644622765086015488	2891199932	0
644928603147272192	214699585	1
645431275893956608	595823066	1
645575771239518210	2761246920	0
645647513433841664	54966235	0
645967460131336192	59637231	0
646009547753021441	198003624	0
646029469791191040	258161846	0
646049771669585920	563572051	0
646094795161632773	72989952	0
646352664184385537	770359610	0
